databaseId	cerebroId	marvelcdbId	name	subname	type	classification	imageUrl	cardBack	traits	handSize	hitPointsFixed	hitPointsScaling	set	stage	startingThreatFixed	startingThreatScaling	accelerationFixed	accelerationScaling	acceleration	amplify	crisis	hazard	toughness	permanent	nemesisMinion	victory
89d59f90-bc62-5d17-87db-f37d6dbd86ba	34018	34018	Mutant Peacekeepers		Event	Justice	/official/34018.jpg	player	Thwart														false	false	false	
c00fd898-72af-5ce3-aaee-b0144978720f	34019	34019	Swift Retribution		Event	Justice	/official/34019.jpg	player	Attack														false	false	false	
7f515490-ee4a-5eb8-be68-ac605a91c27d	34020	34020	Passion for Justice		Resource	Justice	/official/34020.jpg	player															false	false	false	
0021433f-c89a-5eb9-863a-1fd78300db95	34021	34021	Storm	Ororo Munroe	Ally	Basic	/official/34021.jpg	player	Aerial,X-Men		3												false	false	false	
7402b6fe-c1c2-559b-9cb6-71669336606f	34022	34022	Cerebro		Support	Basic	/official/34022.jpg	player	Location,X-Men														false	false	false	
dc114c27-c123-5488-b94a-2ad6d5842f5f	34023	34023	Psychic Rapport		Event	Basic	/official/33023.jpg	player															false	false	false	
f146a262-664f-5a8b-bcd3-26871ae45486	34024	34024	Down Time		Upgrade	Basic	/official/34024.jpg	player	Condition														false	false	false	
5b7e29af-2be8-5592-ac1f-d52e98637f63	34025	34025	Energy		Resource	Basic	/official/01088.jpg	player															false	false	false	
b92ea331-8d97-57f1-84e8-a82903083d52	34026	34026	Genius		Resource	Basic	/official/01089.jpg	player															false	false	false	
496bb568-ede4-541b-a000-359e207cc664	34027	34027	Strength		Resource	Basic	/official/01090.jpg	player															false	false	false	
13213966-29c7-578e-9f93-0196cc33ada1	34028	34028	Burning Hunger		Obligation	Encounter	/official/34028.jpg	encounter					Phoenix										false	false	false	
4ddb5a14-d451-5461-bd5f-0b06a9149ff7	34029	34029	Dark Phoenix		Minion	Encounter	/official/34029.jpg	encounter	Cosmic Entity,Elite		12		Phoenix Nemesis										true	false	true	
7b5bf070-c823-5529-9d83-bb8536702dd3	34030	34030	Consume the World		Side Scheme	Encounter	/official/34030.jpg	encounter					Phoenix Nemesis		6					2			false	true	false	
f1701c79-ffe4-5acb-a6ab-9de7f8d85067	34031	34031	Fiery Rage		Treachery	Encounter	/official/34031.jpg	encounter					Phoenix Nemesis										false	false	false	
b09e6d50-6542-5491-9fbf-143f55b845b1	34032	34032	Psychic Assault		Event	Aggression	/official/34032.jpg	player	Attack,Psionic														false	false	false	
ee0f25ac-9f40-5f90-9c38-83c1b9fcd490	34033	34033	Psychic Misdirection		Event	Protection	/official/34033.jpg	player	Defense,Psionic														false	false	false	
d99c6ab3-3fa0-5e19-990b-631ce2a3952a	34034	34034	Psychic Kicker		Event	Leadership	/official/34034.jpg	player	Psionic														false	false	false	
c70c7a93-c883-5dd2-91ab-dd4455cf37c9	34035	34035	Soul Sisters		Event	Basic	/official/34035.jpg	player															false	false	false	
574254b7-2ecd-5a6f-a6ad-b69ca9cc34ea	35001A	35001a	Logan	Wolverine	Alter-Ego	Hero	/official/35001A.jpg	multi_sided	Mutant	6	10		Wolverine										false	false	false	
574254b7-2ecd-5a6f-a6ad-b69ca9cc34ea	35001B	35001b	Wolverine	Logan	Hero	Hero	/official/35001B.jpg	multi_sided	X-Men	5	10		Wolverine										false	false	false	
b528b244-5df7-5977-8d8e-c057a2f42432	35002	35002	Wolverine's Claws		Upgrade	Hero	/official/35002.jpg	player	Weapon				Wolverine										false	true	false	
fea4137d-4969-537c-9a5b-b75458b9e681	35003	35003	Jubilee	Jubilation Lee	Ally	Hero	/official/35003.jpg	player	X-Men		2		Wolverine										false	false	false	
9f14f0e1-4708-5130-9e81-47481a68c9e1	35004	35004	Adamantium Skeleton		Upgrade	Hero	/official/35004.jpg	player					Wolverine										false	false	false	
6253fb0b-b410-5f5b-9709-477713c3f280	35005	35005	Berserker Frenzy		Upgrade	Hero	/official/35005.jpg	player	Condition				Wolverine										false	false	false	
7e6ebff9-7d71-5241-94e1-6b877c675c54	35006	35006	"""I Got Better"""		Upgrade	Hero	/official/35006.jpg	player	Superpower				Wolverine										false	false	false	
a163ddbf-ed62-51c7-8e7a-b1b64fa4997c	35007	35007	Logan's Cabin		Support	Hero	/official/35007.jpg	player	Location				Wolverine										false	false	false	
ccbbe578-d098-59b7-86c0-c907f2faaef3	35008	35008	Berserker Barrage		Event	Hero	/official/35008.jpg	player	Attack				Wolverine										false	false	false	
efacc959-948f-5e3c-870f-5562e7ecce43	35009	35009	Slice and Dice		Event	Hero	/official/35009.jpg	player	Attack				Wolverine										false	false	false	
beef8cc5-0088-5e0f-bbdc-d1c2a27308ef	35010	35010	Lunging Strike		Event	Hero	/official/35010.jpg	player	Attack				Wolverine										false	false	false	
0c376fcf-ebc9-545f-a19a-aee865381d80	35011	35011	Track by Scent		Event	Hero	/official/35011.jpg	player	Superpower,Thwart				Wolverine										false	false	false	
5236b570-10ad-5d4f-bc56-769d6e160848	35012	35012	Regenerative Healing		Event	Hero	/official/35012.jpg	player	Superpower				Wolverine										false	false	false	
01266d71-47b7-5be7-b33f-09e6a1f5c04c	35013	35013	Psylocke	Betsy Braddock	Ally	Aggression	/official/35013.jpg	player	Psionic,X-Men		3												false	false	false	
ec21033a-5805-5638-b4fa-f6d65ee28c8a	35014	35014	Sunfire	Shiro Yoshida	Ally	Aggression	/official/35014.jpg	player	X-Men		2												false	false	false	
71665ca6-213c-5e96-89ff-62a97d5d093b	35015	35015	Battle Fury		Upgrade	Aggression	/official/35015.jpg	player	Condition														false	false	false	
974e5ed8-9ca2-5eed-b9f1-5cb077df32c0	35016	35016	Warrior Skill		Upgrade	Aggression	/official/35016.jpg	player	Skill														false	false	false	
ff45fa64-dd5d-5c58-8a13-0d68b6b945d6	35017	35017	Outta My Way!		Event	Aggression	/official/35017.jpg	player	Attack														false	false	false	
f82e32a4-096f-57e3-bdac-04305c09cd99	35018	35018	Precision Strike		Event	Aggression	/official/35018.jpg	player	Attack														false	false	false	
b4d76966-1fc8-5925-869a-584d80ed3a88	35019	35019	Mean Swing		Event	Aggression	/official/35019.jpg	player	Skill														false	false	false	
7494aa77-ee1d-5d92-9239-2e3e3d31eb38	35020	35020	Aggressive Energy		Resource	Aggression	/official/32047.jpg	player															false	false	false	
0b895e16-c293-5330-97c2-fb3500939b55	35021	35021	Colossus	Piotr Rasputin	Ally	Basic	/official/32048.jpg	player	X-Men		3												true	false	false	
82917f7a-edf1-555a-9476-0fce902c3649	35022	35022	Weapon X		Support	Basic	/official/35022.jpg	player	Location														false	false	false	
fe9531a4-8e1d-5872-b5d0-9c84e1b84153	35023	35023	Fastball Special		Event	Basic	/official/35023.jpg	player	Aerial,Attack														false	false	false	
f5c43c4b-3761-5860-aca0-ef79ed54d96a	35024	35024	Energy		Resource	Basic	/official/01088.jpg	player															false	false	false	
4c490559-0a72-5e28-8cdd-4746fdc85e95	35025	35025	Genius		Resource	Basic	/official/01089.jpg	player															false	false	false	
f52ae853-2136-522b-9b59-0ee162d50804	35026	35026	Strength		Resource	Basic	/official/01090.jpg	player															false	false	false	
bc87c9b4-a796-5b66-858b-58652dd898f5	35027	35027	Past Demons		Obligation	Encounter	/official/35027.jpg	encounter					Wolverine										false	false	false	
70d3dc78-c085-53be-a62c-9c924ad5379b	35028	35028	Omega Red		Minion	Encounter	/official/35028.jpg	encounter	Brute,Elite		8		Wolverine Nemesis										false	false	true	
4766ef75-9673-5ecf-a018-75c2fdcb878d	35029	35029	The Carbonadium Synthesizer		Side Scheme	Encounter	/official/35029.jpg	encounter					Wolverine Nemesis		5				1				false	false	false	
e2dff0f1-9464-5936-ae7a-d736a6c1cb33	35030	35030	Death Factor		Attachment	Encounter	/official/35030.jpg	encounter					Wolverine Nemesis										false	false	false	
cd4f7476-0040-5d74-bc01-cd477e6c8319	35031	35031	Tentacle Strike		Treachery	Encounter	/official/35031.jpg	encounter					Wolverine Nemesis										false	false	false	
6c0ebdd8-f96e-5cd1-a718-229208eb292b	35032	35032	Command Center		Support	Justice	/official/35032.jpg	player	Location														false	false	false	
7a466f67-8061-56f9-8b97-6d5e47774cbe	35033	35033	Longshot		Ally	Basic	/official/35033.jpg	player	X-Men		3												false	false	false	
12ccc827-3782-541c-a8ac-a5d0adf04fb4	35034	35034	Lady Deathstrike		Minion	Encounter	/official/35034.jpg	encounter	Elite,Reaver		6		Deathstrike										false	false	true	
fb4b37f5-4099-5910-9eb2-7e90f5ce3a7c	35035	35035	Seeking Vengeance		Side Scheme	Encounter	/official/35035.jpg	encounter					Deathstrike		5				1				false	false	false	
bc5cfbdc-0ed5-5d21-9004-c71dadc2f23a	35036	35036	Adamantium Upgrades		Attachment	Encounter	/official/35036.jpg	encounter	Tech				Deathstrike										false	false	false	
3176a069-83ed-530e-8dc7-d04bf846b8e2	35037	35037	Hack 'n' Slash		Treachery	Encounter	/official/35037.jpg	encounter					Deathstrike										false	false	false	
f2476b12-9b49-5c2b-ba30-0a2b20c431a2	36001A	36001a	Ororo Munroe	Storm	Alter-Ego	Hero	/official/36001A.jpg	multi_sided	Mutant	6	10		Storm										false	false	false	
f2476b12-9b49-5c2b-ba30-0a2b20c431a2	36001B	36001b	Storm	Ororo Munroe	Hero	Hero	/official/36001B.jpg	multi_sided	X-Men	5	10		Storm										false	false	false	
f5efa387-352e-58ba-95d8-ab9035a93e06	36002	36002	Clear Skies		Support	Hero	/official/36002.jpg	player	Weather				Weather Deck										false	true	false	
e8811db5-3e27-5258-9edd-f1b7f7b01f20	36003	36003	Hurricane		Support	Hero	/official/36003.jpg	player	Weather				Weather Deck										false	true	false	
f250dd0a-5017-5fc0-b3d8-844b1a5c1350	36004	36004	Thunderstorm		Support	Hero	/official/36004.jpg	player	Weather				Weather Deck										false	true	false	
02a55622-2844-53da-b8fb-53c4f2d3a4c5	36005	36005	Blizzard		Support	Hero	/official/36005.jpg	player	Weather				Weather Deck										false	true	false	
e9c54a29-904a-5537-811f-61f3af9763a3	36006	36006	Storm's Crown		Upgrade	Hero	/official/36006.jpg	player	Item				Storm										false	false	false	
25d41d06-007e-5759-b03e-4f5644542dc5	36007	36007	Storm's Cape		Upgrade	Hero	/official/36007.jpg	player	Item				Storm										false	false	false	
bdaf2763-1156-5bb1-bf32-dc47544e0a7e	36008	36008	Ororo's Garden		Support	Hero	/official/36008.jpg	player	Location				Storm										false	false	false	
f0bcac32-53cd-5a55-b75d-b0f48ce0bf46	36009	36009	Weather Goddess		Event	Hero	/official/36009.jpg	player	Superpower				Storm										false	false	false	
8c2f035e-919a-51d9-a88c-ae4cb5895c18	36010	36010	Torrential Rain		Event	Hero	/official/36010.jpg	player	Superpower,Thwart				Storm										false	false	false	
c5224899-fbbb-5d3b-a487-c7b808ec2c99	36011	36011	Lightning Bolt		Event	Hero	/official/36011.jpg	player	Attack,Superpower				Storm										false	false	false	
1bb3067a-0a7e-5f2a-8ce2-dcee06ea8956	36012	36012	Flash Freeze		Event	Hero	/official/36012.jpg	player	Defense Superpower				Storm										false	false	false	
4f8a9eac-c40d-5863-878f-c29fa463397e	36013	36013	Blast of Wind		Event	Hero	/official/36013.jpg	player	Superpower				Storm										false	false	false	
6d3899cf-e1ff-58db-83bf-4550d858b1b8	36014	36014	Havok	Alex Summers	Ally	Leadership	/official/36014.jpg	player	X-Men		3												false	false	false	
4d854259-3c02-5027-81f4-38e71de7748c	36015	36015	Mirage	Dani Moonstar	Ally	Leadership	/official/36015.jpg	player	Psionic,X-Men		2												false	false	false	
68c0066a-a838-5908-82ef-6c3384a77588	36016	36016	Gentle	Nezhno Abidemi	Ally	Leadership	/official/36016.jpg	player	X-Men		3												false	false	false	
22a3aebb-84de-500e-a52d-c4c5aadb9792	36017	36017	Pixie	Megan Gwynn	Ally	Leadership	/official/36017.jpg	player	Aerial,X-Men		2												false	false	false	
c876913e-168f-5836-b594-454eb0033811	36018	36018	Uncanny X-Men		Support	Leadership	/official/36018.jpg	player	Team														false	false	false	
438f2ca2-ad41-52f4-b1fb-b5c332bd52ba	36019	36019	Leadership Skill		Upgrade	Leadership	/official/36019.jpg	player	Skill														false	false	false	
7f6f8d1c-7788-5d49-8953-ef0461700554	36020	36020	"""To Me, My X-Men!"""		Event	Leadership	/official/36020.jpg	player	Tactic														false	false	false	
8b803003-b175-5730-8281-0068d06af069	36021	36021	Effective Leadership		Resource	Leadership	/official/33018.jpg	player															false	false	false	
b9599813-0a77-5030-975a-757cb9051fc5	36022	36022	Forge		Ally	Basic	/official/36022.jpg	player	X-Men		2												false	false	false	
3b69c1c8-9172-5707-88ba-28734c746feb	36023	36023	The X-Jet		Support	Basic	/official/32020.jpg	player	Vehicle,X-Men														false	false	false	
26044d12-315d-5a23-9a51-16e09549bd6b	36024	36024	Utopia		Support	Basic	/official/33020.jpg	player	Location,X-Men														false	false	false	
07044834-e2ef-55a2-8fdb-40d3c38714e3	36025	36025	X-Mansion		Support	Basic	/official/32049.jpg	player	Location,X-Men														false	false	false	
0cff20ff-74d6-58a2-b7e5-06d37179039d	36026	36026	Endurance		Upgrade	Basic	/official/36026.jpg	player	Condition														false	false	false	
a83578a0-ea98-5b5d-bf48-01549a5930e9	36027	36027	Energy		Resource	Basic	/official/01088.jpg	player															false	false	false	
d230096e-0f2f-5bda-a7f0-ef180c573f44	36028	36028	Genius		Resource	Basic	/official/01089.jpg	player															false	false	false	
10dd6f3e-ad3f-57c9-9c4e-0564be5e8921	36029	36029	Strength		Resource	Basic	/official/01090.jpg	player															false	false	false	
812fd07a-67d2-5a41-bc20-5cd10ea8714c	36030	36030	Claustrophobia		Obligation	Encounter	/official/36030.jpg	encounter					Storm										false	false	false	
aa650bb8-1a52-54c7-960f-4935da33fd92	36031	36031	Callisto		Minion	Encounter	/official/36031.jpg	encounter	Elite,Morlock		5		Storm Nemesis										false	false	true	
1228f8c0-c3b5-5457-95ad-7652f2a8f45b	36032	36032	Leader of the Morlocks		Side Scheme	Encounter	/official/36032.jpg	encounter					Storm Nemesis			2				1			false	false	false	
bfa5d40b-40ca-5448-94bf-3d0cf13ae5f0	36033	36033	Switchblade		Attachment	Encounter	/official/36033.jpg	encounter					Storm Nemesis										false	false	false	
69115abc-91e8-5852-8469-23ff7cffe356	36034	36034	Knife Fight		Treachery	Encounter	/official/36034.jpg	encounter					Storm Nemesis										false	false	false	
2df88deb-e9f5-5b08-b63c-bd0436411693	36035	36035	Hangar Bay		Support	Protection	/official/36035.jpg	player	Location														false	false	false	
59331cb1-822d-5c45-a00e-0d99613d7b98	36036	36036	The Shadow King		Minion	Encounter	/official/36036.jpg	encounter	Elite,Psionic		6		Shadow King										false	false	true	
1588a2c4-76ca-5bec-bbcf-403a52dbbe17	36037	36037	Ruler of the Astral Plane		Side Scheme	Encounter	/official/36037.jpg	encounter					Shadow King		6				1				false	false	false	
812d6201-15ad-597f-be0a-14f4019fb525	36038	36038	Possessed		Attachment	Encounter	/official/36038.jpg	encounter	Condition				Shadow King										false	false	false	
7e4ff350-091f-5830-92b4-c1dc634bc46f	36039	36039	Astral Attack		Treachery	Encounter	/official/36039.jpg	encounter					Shadow King										false	false	false	
334b32dc-ae89-5cac-a0fd-75771d81cc42	37001A	37001a	Remy LeBeau	Gambit	Alter-Ego	Hero	/official/37001A.jpg	multi_sided	Mutant,Thief	6	9		Gambit										false	false	false	
334b32dc-ae89-5cac-a0fd-75771d81cc42	37001B	37001b	Gambit	Remy LeBeau	Hero	Hero	/official/37001B.jpg	multi_sided	Thief,X-Men	5	9		Gambit										false	false	false	
4357e7cc-5627-53b9-b489-34f56b0ac866	37002	37002	Rogue	Anna Marie	Ally	Hero	/official/37002.jpg	player	Aerial,X-Men		3		Gambit										true	false	false	
c66cb253-3c60-5e62-bdf6-3a617784d9e0	37003	37003	The Thieves Guild		Support	Hero	/official/37003.jpg	player	Guild				Gambit										false	false	false	
f0dc338b-ba9f-5808-b93f-59f98c78f7c4	37004	37004	Gambit's Staff		Upgrade	Hero	/official/37004.jpg	player	Item,Weapon				Gambit										false	false	false	
23502a6d-a37c-5f55-a332-15306b08027e	37005	37005	Gambit's Guild Armor		Upgrade	Hero	/official/37005.jpg	player	Armor,Item				Gambit										false	false	false	
47f98c50-58a2-5622-9e27-37b50d8673aa	37006	37006	Charged Card		Event	Hero	/official/37006.jpg	player	Attack,Superpower				Gambit										false	false	false	
88e65b1f-8717-58dc-8fa9-44369b8eac55	37007	37007	Royal Flush		Event	Hero	/official/37007.jpg	player	Attack,Superpower				Gambit										false	false	false	
f30cab08-0049-5990-905c-70381dd1c9a3	37008	37008	Natural Agility		Event	Hero	/official/37008.jpg	player	Defense,Superpower				Gambit										false	false	false	
b5813db0-0e6b-5c6b-82da-7212f622e5d6	37009	37009	Creole Charmer		Event	Hero	/official/37009.jpg	player	Thwart				Gambit										false	false	false	
fa384e4a-35ae-5bcf-a1d6-757cc2170f17	37010	37010	Molecular Acceleration		Resource	Hero	/official/37010.jpg	player					Gambit										false	false	false	
52ca4f3d-0b10-51c0-ac7d-408de032fb97	37011	37011	Bishop	Lucas Bishop	Ally	Justice	/official/37011.jpg	player	X-Men		3												false	false	false	
fa672349-4903-575b-90fa-8132571c8845	37012	37012	Dazzler	Alison Blaire	Ally	Justice	/official/37012.jpg	player	X-Men		3												false	false	false	
9589b61b-4c8c-5cb4-88b3-85c28ac8ccb9	37013	37013	Operative Skill		Upgrade	Justice	/official/37013.jpg	player	Skill														false	false	false	
42ac9059-52d4-57c7-9aae-d86025b1196b	37014	37014	Stealth Strike		Event	Justice	/official/37014.jpg	player	Attack														false	false	false	
f5606fff-e908-5668-97a4-d1f5e23dc781	37015	37015	Breaking and Entering		Event	Justice	/official/37015.jpg	player	Thwart														false	false	false	
268f7cec-1015-5ca8-8828-e79f38cbad24	37016	37016	Passion for Justice		Resource	Justice	/official/34020.jpg	player															false	false	false	
6e2345bc-1d57-5218-81b1-02f7d39fe761	37017	37017	Professor X	Charles Xavier	Ally	Basic	/official/32019.jpg	player	Psionic,X-Men		3												false	false	false	
dd09e333-6da4-5e5a-b144-59e1575adb6d	37018	37018	X-Mansion		Support	Basic	/official/32049.jpg	player	Location,X-Men														false	false	false	
c31521fd-7968-5fba-8adf-9a2f8c4be001	37019	37019	Beauty and the Thief		Event	Basic	/official/37019.jpg	player	Attack,Thwart														false	false	false	
3ec3d500-f0d0-5570-9841-f1a9f66594e4	37020	37020	Hit and Run		Event	Basic	/official/37020.jpg	player	Attack,Thwart														false	false	false	
97f97ff6-f194-5257-8db9-67f28895f6e1	37021	37021	Mutant Education		Event	Basic	/official/37021.jpg	player															false	false	false	
c8fdb27f-fcfb-574d-9613-59b6013c7826	37022	37022	Energy		Resource	Basic	/official/01088.jpg	player															false	false	false	
1f8fc0fd-d09b-5260-8b1d-0fd4f5d33946	37023	37023	Genius		Resource	Basic	/official/01089.jpg	player															false	false	false	
ceaf9fc3-f6b9-52f9-beb7-090f3c697100	37024	37024	Strength		Resource	Basic	/official/01090.jpg	player															false	false	false	
82553ca6-1e12-5e65-8fd4-0aab4ddc174a	37025	37025	Guild Business		Obligation	Encounter	/official/37025.jpg	encounter					Gambit									1	false	false	false	
8396636d-b794-5d09-8e88-9c298f6917d7	37026	37026	Belladonna		Minion	Encounter	/official/37026.jpg	encounter	Assassin,Elite		5		Gambit Nemesis										true	false	true	
